transaction_id,datetime,type,amount,currency,account_id,payment_system,delay_days,category,status,direction,counterparty,description
TXN00034580,2026-02-17 05:03:18,deposit,519.03,USD,ACC019,SWIFT,3,partner_transfer,completed,inflow,"Bush, Hudson and Walsh",monetize B2C communities
TXN00023216,2026-02-17 05:16:18,card_payment,1860.01,USD,ACC001,ACH,1,cashback,completed,outflow,Parker-Reed,morph 24/365 vortals
TXN00098567,2026-02-17 05:22:18,withdrawal,885.78,KZT,ACC010,INSTANT,0,salary,completed,outflow,Mendoza-Walton,mesh back-end e-services
TXN00033978,2026-02-17 05:26:18,card_payment,10.25,USD,ACC004,SWIFT,3,salary,completed,outflow,Weaver-Hughes,transform frictionless experiences
TXN00098626,2026-02-17 05:28:18,deposit,97.23,GBP,ACC012,ACH,1,merchant_payment,completed,inflow,"Thompson, Stanley and Clark",incentivize collaborative web-readiness
TXN00048657,2026-02-17 05:33:18,transfer,812.29,GBP,ACC014,INSTANT,0,client_transfer,completed,inflow,"Martin, Rhodes and Mejia",whiteboard rich communities
TXN00056838,2026-02-17 05:35:18,partner_payment,392.68,KZT,ACC001,CARD_CLEARING,5,bill_payment,completed,outflow,"Roberts, Hughes and Potts",enable granular functionalities
TXN00005026,2026-02-17 05:43:18,withdrawal,28092.63,KZT,ACC012,SEPA,1,bill_payment,completed,outflow,Hurst LLC,utilize user-centric info-mediaries
TXN00086822,2026-02-17 05:46:18,merchant_settlement,52535.67,EUR,ACC003,CARD_CLEARING,4,partner_transfer,completed,outflow,Young Inc,maximize global niches
TXN00053680,2026-02-17 05:59:18,transfer,63.51,GBP,ACC006,ACH,1,merchant_payment,pending,inflow,Dorsey-Fisher,re-contextualize killer methodologies
TXN00075806,2026-02-17 06:02:18,withdrawal,1206.32,GBP,ACC008,SWIFT,2,merchant_payment,completed,outflow,Frank-Smith,orchestrate web-enabled niches
TXN00033696,2026-02-17 06:14:18,cashback_payout,299.59,EUR,ACC006,INSTANT,0,salary,completed,outflow,Jones Inc,aggregate innovative e-markets
TXN00040924,2026-02-17 06:20:18,deposit,81.69,GBP,ACC008,INSTANT,0,merchant_payment,completed,inflow,Rose-Velazquez,reinvent turn-key channels
TXN00052662,2026-02-17 06:24:18,deposit,465.07,KZT,ACC003,SWIFT,2,merchant_payment,completed,inflow,"Spears, Clements and Wilson",engineer global communities
TXN00049705,2026-02-17 06:33:18,withdrawal,64.03,GBP,ACC013,SEPA,1,bill_payment,completed,outflow,Chase PLC,deploy rich info-mediaries
TXN00098561,2026-02-17 06:37:18,transfer,42.03,GBP,ACC001,ACH,1,client_transfer,completed,inflow,Dyer-White,utilize leading-edge schemas
TXN00021542,2026-02-17 06:53:18,transfer,212.09,KZT,ACC005,CARD_CLEARING,5,merchant_payment,completed,inflow,Hernandez-James,engage B2C users
TXN00063301,2026-02-17 06:54:18,cashback_payout,95.5,GBP,ACC010,INSTANT,0,partner_transfer,completed,outflow,"Edwards, Gray and Jacobs",synthesize synergistic schemas
TXN00000375,2026-02-17 07:00:18,transfer,444.15,USD,ACC016,INSTANT,0,merchant_payment,completed,inflow,"Turner, Ferguson and Shaw",leverage B2C communities
TXN00060751,2026-02-17 07:04:18,partner_payment,969.04,EUR,ACC006,CARD_CLEARING,5,client_transfer,completed,outflow,Fisher-Cummings,engineer e-business content
TXN00018788,2026-02-17 07:07:18,transfer,407.96,EUR,ACC018,ACH,1,bill_payment,completed,inflow,Morrow-Schneider,benchmark real-time partnerships
TXN00067172,2026-02-17 07:13:18,withdrawal,1203.14,GBP,ACC002,INSTANT,0,cashback,completed,outflow,Nelson and Sons,visualize efficient e-tailers
TXN00059302,2026-02-17 07:14:18,transfer,716.2,USD,ACC015,SWIFT,3,salary,processing,inflow,Gibson-Aguilar,utilize transparent e-business
TXN00046984,2026-02-17 07:16:18,partner_payment,43.06,GBP,ACC003,INSTANT,0,salary,completed,outflow,"Ruiz, Lewis and Rodriguez",unleash integrated paradigms
TXN00083097,2026-02-17 07:16:18,deposit,82.63,KZT,ACC012,INSTANT,0,client_transfer,pending,inflow,"Cunningham, Scott and Reed",orchestrate leading-edge content
TXN00043807,2026-02-17 07:21:18,transfer,3498.0,EUR,ACC020,SEPA,1,salary,completed,inflow,Ryan-Evans,seize cutting-edge applications
TXN00069991,2026-02-17 07:21:18,withdrawal,158.32,GBP,ACC001,INSTANT,0,partner_transfer,pending,outflow,Paul Group,exploit e-business networks
TXN00058751,2026-02-17 07:29:18,cashback_payout,89.28,EUR,ACC019,SEPA,1,salary,pending,outflow,"Valenzuela, Thomas and Bush",re-intermediate cross-media web services
TXN00061026,2026-02-17 07:32:18,card_payment,96.6,GBP,ACC002,SWIFT,3,merchant_payment,completed,outflow,Lopez-Campbell,enable dynamic applications
TXN00009390,2026-02-17 07:33:18,deposit,2932.78,GBP,ACC013,ACH,1,merchant_payment,completed,inflow,Morris LLC,leverage clicks-and-mortar models
TXN00096411,2026-02-17 07:36:18,withdrawal,284.33,EUR,ACC020,CARD_CLEARING,5,bill_payment,completed,outflow,Page PLC,exploit next-generation synergies
TXN00017339,2026-02-17 07:36:18,withdrawal,478.96,KZT,ACC020,SWIFT,3,salary,completed,outflow,"Walker, Rose and Phillips",target cross-platform platforms
TXN00048217,2026-02-17 07:46:18,card_payment,1573.71,KZT,ACC008,CARD_CLEARING,4,merchant_payment,completed,outflow,"Mendez, Reed and Kennedy",deploy compelling communities
TXN00081188,2026-02-17 07:48:18,transfer,80.79,KZT,ACC016,ACH,1,salary,pending,inflow,"Reyes, Rodriguez and Arnold",evolve cross-media e-commerce
TXN00085301,2026-02-17 07:49:18,deposit,133.62,USD,ACC020,SWIFT,2,cashback,completed,inflow,"Odonnell, Miller and Skinner",seize integrated technologies
TXN00068065,2026-02-17 08:00:18,cashback_payout,96.57,KZT,ACC006,SEPA,1,merchant_payment,completed,outflow,"Carter, Mcknight and Watson",evolve one-to-one initiatives
TXN00015698,2026-02-17 08:00:18,partner_payment,50.36,EUR,ACC001,ACH,1,bill_payment,completed,outflow,"Chen, Palmer and Martinez",utilize visionary functionalities
TXN00018230,2026-02-17 08:10:18,transfer,349.96,GBP,ACC013,INSTANT,0,cashback,completed,inflow,Sanchez Group,engage cutting-edge systems
TXN00086548,2026-02-17 08:12:18,transfer,459.17,EUR,ACC010,ACH,1,partner_transfer,completed,inflow,Martin LLC,engineer dot-com partnerships
TXN00014196,2026-02-17 08:13:18,cashback_payout,349.57,KZT,ACC001,INSTANT,0,client_transfer,completed,outflow,"Perry, Boone and Rogers",engage integrated e-markets
TXN00067605,2026-02-17 08:14:18,card_payment,76.1,KZT,ACC002,ACH,1,bill_payment,completed,outflow,Johnson Inc,revolutionize clicks-and-mortar partnerships
TXN00075784,2026-02-17 08:17:18,deposit,101.81,GBP,ACC001,ACH,1,partner_transfer,completed,inflow,"Shepard, Freeman and Ford",strategize rich e-services
TXN00098028,2026-02-17 08:26:18,deposit,1358.05,USD,ACC010,ACH,1,cashback,completed,inflow,Allen-Hughes,exploit extensible action-items
TXN00017826,2026-02-17 08:28:18,card_payment,58.08,USD,ACC016,CARD_CLEARING,5,salary,completed,outflow,Brennan Inc,generate granular functionalities
TXN00051272,2026-02-17 08:32:18,transfer,11.64,KZT,ACC020,ACH,1,merchant_payment,completed,inflow,Ryan LLC,extend leading-edge technologies
TXN00001533,2026-02-17 08:32:18,card_payment,236.68,USD,ACC017,CARD_CLEARING,3,merchant_payment,completed,outflow,Maldonado-Becker,strategize out-of-the-box applications
TXN00001895,2026-02-17 08:37:18,partner_payment,1399.88,USD,ACC004,SEPA,1,cashback,completed,outflow,"Nichols, Boone and Whitney",harness bricks-and-clicks methodologies
TXN00084198,2026-02-17 08:40:18,partner_payment,128.73,GBP,ACC012,SWIFT,3,client_transfer,completed,outflow,Molina and Sons,seize revolutionary convergence
TXN00055324,2026-02-17 08:42:18,cashback_payout,467.3,GBP,ACC005,CARD_CLEARING,3,client_transfer,completed,outflow,Figueroa-Hammond,reinvent plug-and-play communities
TXN00080166,2026-02-17 08:47:18,partner_payment,462.49,USD,ACC017,SEPA,1,partner_transfer,completed,outflow,"Garrett, Sherman and Case",generate enterprise models
TXN00018334,2026-02-17 08:49:18,withdrawal,14446.07,USD,ACC017,ACH,1,cashback,completed,outflow,"Dodson, Harper and Matthews",syndicate B2C platforms
TXN00016732,2026-02-17 08:52:18,deposit,38.32,GBP,ACC007,INSTANT,0,merchant_payment,completed,inflow,"Rivera, Zimmerman and Roberts",visualize intuitive platforms
TXN00087577,2026-02-17 08:53:18,withdrawal,189.47,USD,ACC016,CARD_CLEARING,3,salary,completed,outflow,Lopez and Sons,harness out-of-the-box synergies
TXN00096701,2026-02-17 08:55:18,deposit,5925.09,GBP,ACC012,SWIFT,3,cashback,completed,inflow,"Wilson, Casey and Jimenez",synergize mission-critical ROI
TXN00007664,2026-02-17 08:55:18,cashback_payout,457.35,EUR,ACC011,INSTANT,0,salary,completed,outflow,"Mcneil, Williams and Dean",e-enable bleeding-edge bandwidth
TXN00059778,2026-02-17 08:59:18,cashback_payout,10.4,GBP,ACC020,ACH,1,merchant_payment,completed,outflow,Barnes-Brady,matrix plug-and-play content
TXN00053386,2026-02-17 09:01:18,transfer,1362.28,GBP,ACC002,CARD_CLEARING,5,merchant_payment,completed,inflow,Medina Group,redefine visionary solutions
TXN00006479,2026-02-17 09:01:18,card_payment,221.54,GBP,ACC004,SEPA,1,merchant_payment,completed,outflow,Flores-Jennings,e-enable viral bandwidth
TXN00036117,2026-02-17 09:04:18,card_payment,896.55,EUR,ACC002,SEPA,1,bill_payment,completed,outflow,"Benjamin, Cooper and Collins",utilize open-source vortals
TXN00007671,2026-02-17 09:05:18,withdrawal,495.41,USD,ACC020,SEPA,1,client_transfer,completed,outflow,Kennedy and Sons,utilize compelling infrastructures
TXN00064234,2026-02-17 09:07:18,merchant_settlement,54123.33,GBP,ACC008,CARD_CLEARING,5,salary,completed,outflow,"Evans, Ross and Bridges",repurpose holistic eyeballs
TXN00042807,2026-02-17 09:08:18,cashback_payout,308.33,EUR,ACC003,ACH,1,cashback,completed,outflow,Martin Ltd,iterate strategic platforms
TXN00022483,2026-02-17 09:10:18,partner_payment,79.41,EUR,ACC009,CARD_CLEARING,5,salary,completed,outflow,"Mcmillan, Christian and Webb",generate sticky e-markets
TXN00090886,2026-02-17 09:11:18,deposit,291.55,GBP,ACC008,SEPA,1,partner_transfer,completed,inflow,"Larson, Branch and Woodward",monetize frictionless initiatives
TXN00062122,2026-02-17 09:12:18,transfer,1379.69,GBP,ACC003,ACH,1,cashback,completed,inflow,Fields PLC,empower virtual schemas
TXN00088215,2026-02-17 09:13:18,card_payment,163.11,USD,ACC018,ACH,1,salary,completed,outflow,Vasquez-Payne,morph rich e-tailers
TXN00088489,2026-02-17 09:13:18,withdrawal,857.91,EUR,ACC012,SEPA,1,client_transfer,completed,outflow,"Avila, Sharp and Bray",synthesize clicks-and-mortar e-commerce
TXN00005961,2026-02-17 09:16:18,transfer,12.31,KZT,ACC020,INSTANT,0,client_transfer,completed,inflow,"Lewis, Barton and Greene",syndicate enterprise e-markets
TXN00090960,2026-02-17 09:20:18,merchant_settlement,62975.21,EUR,ACC015,SWIFT,2,cashback,completed,outflow,Hall-Jimenez,benchmark front-end paradigms
TXN00074107,2026-02-17 09:21:18,card_payment,232.76,KZT,ACC016,INSTANT,0,bill_payment,completed,outflow,"Flores, Estes and Hall",enhance granular platforms
TXN00023043,2026-02-17 09:29:18,deposit,332.77,GBP,ACC014,SWIFT,2,client_transfer,processing,inflow,Martinez Ltd,maximize impactful supply-chains
TXN00019404,2026-02-17 09:31:18,withdrawal,139.39,GBP,ACC014,SEPA,1,salary,completed,outflow,"Mathis, Wallace and Rodgers",engage web-enabled markets
TXN00029875,2026-02-17 09:31:18,deposit,245.02,EUR,ACC015,CARD_CLEARING,5,partner_transfer,completed,inflow,"Garcia, Thomas and Anderson",re-intermediate wireless partnerships
TXN00006855,2026-02-17 09:32:18,transfer,770.08,GBP,ACC007,INSTANT,0,salary,completed,inflow,"Walker, Johnson and Mcbride",generate robust networks
TXN00006528,2026-02-17 09:33:18,card_payment,164.38,GBP,ACC015,SEPA,1,partner_transfer,completed,outflow,"Brown, Taylor and Anderson",empower compelling models
TXN00091759,2026-02-17 09:35:18,transfer,633.61,USD,ACC017,SEPA,1,bill_payment,completed,inflow,"Smith, Smith and Richmond",target impactful web services
TXN00004283,2026-02-17 09:36:18,cashback_payout,53.49,EUR,ACC005,SEPA,1,cashback,completed,outflow,Huffman-Griffin,transition transparent applications
TXN00029829,2026-02-17 09:37:18,deposit,17982.08,KZT,ACC017,CARD_CLEARING,4,bill_payment,completed,inflow,Richards-Simmons,reinvent dynamic solutions
TXN00024554,2026-02-17 09:37:18,merchant_settlement,90661.65,USD,ACC013,SWIFT,3,merchant_payment,completed,outflow,Kirby-Davis,enhance granular networks
TXN00071709,2026-02-17 09:38:18,partner_payment,275.55,GBP,ACC012,SWIFT,2,bill_payment,completed,outflow,Campos-Reed,grow integrated initiatives
TXN00059848,2026-02-17 09:45:18,cashback_payout,294.4,USD,ACC009,INSTANT,0,client_transfer,completed,outflow,Reyes-Jones,incubate rich convergence
TXN00093713,2026-02-17 09:51:18,card_payment,369.51,GBP,ACC001,INSTANT,0,cashback,completed,outflow,Miller-Morse,mesh back-end experiences
TXN00048954,2026-02-17 09:52:18,deposit,2938.08,EUR,ACC013,INSTANT,0,cashback,completed,inflow,"Williams, Nielsen and Tapia",strategize B2B markets
TXN00048606,2026-02-17 09:52:18,transfer,570.33,EUR,ACC004,SWIFT,2,cashback,completed,inflow,Oneal-Warren,incentivize enterprise portals
TXN00048795,2026-02-17 09:53:18,transfer,115.64,USD,ACC004,SEPA,1,bill_payment,completed,inflow,Campbell and Sons,brand one-to-one action-items
TXN00074782,2026-02-17 09:56:18,deposit,242.9,USD,ACC012,CARD_CLEARING,4,salary,completed,inflow,"Colon, Nelson and Kennedy",grow compelling systems
TXN00076831,2026-02-17 09:56:18,withdrawal,1251.74,KZT,ACC011,CARD_CLEARING,3,cashback,completed,outflow,Anderson-Hicks,evolve out-of-the-box synergies
TXN00084286,2026-02-17 10:03:18,card_payment,72.11,GBP,ACC006,CARD_CLEARING,5,partner_transfer,completed,outflow,Ramos-White,syndicate B2B communities
TXN00002321,2026-02-17 10:03:18,withdrawal,622.19,KZT,ACC014,SWIFT,3,salary,completed,outflow,Soto Ltd,transform best-of-breed paradigms
TXN00033580,2026-02-17 10:03:18,card_payment,1008.41,GBP,ACC001,ACH,1,salary,completed,outflow,Hamilton Ltd,expedite integrated initiatives
TXN00033032,2026-02-17 10:07:18,partner_payment,497.85,EUR,ACC001,SEPA,1,bill_payment,completed,outflow,Norman PLC,benchmark synergistic platforms
TXN00050830,2026-02-17 10:08:18,withdrawal,57.79,USD,ACC020,CARD_CLEARING,3,bill_payment,completed,outflow,"Rodriguez, Yang and Mcclain",revolutionize ubiquitous e-services
TXN00094042,2026-02-17 10:09:18,partner_payment,170.33,USD,ACC019,SWIFT,3,cashback,completed,outflow,Ramirez-Livingston,expedite killer architectures
TXN00030975,2026-02-17 10:10:18,merchant_settlement,88638.87,USD,ACC018,CARD_CLEARING,4,bill_payment,pending,outflow,Jimenez-Mills,maximize bleeding-edge systems
TXN00052878,2026-02-17 10:11:18,cashback_payout,96.37,EUR,ACC013,SWIFT,2,salary,completed,outflow,Williams Group,synthesize impactful models
TXN00066277,2026-02-17 10:15:18,merchant_settlement,36195.92,KZT,ACC015,SEPA,1,cashback,completed,outflow,Griffith Ltd,incentivize enterprise metrics
TXN00031479,2026-02-17 10:15:18,card_payment,718.03,KZT,ACC020,ACH,1,merchant_payment,completed,outflow,Johnson Inc,reinvent visionary models
TXN00066056,2026-02-17 10:18:18,partner_payment,36.78,USD,ACC019,CARD_CLEARING,5,bill_payment,completed,outflow,Crawford-Jensen,synergize holistic mindshare
TXN00098996,2026-02-17 10:19:18,cashback_payout,304.62,USD,ACC016,SEPA,1,partner_transfer,completed,outflow,Mitchell-Brown,harness leading-edge action-items
TXN00010629,2026-02-17 10:21:18,withdrawal,31.97,KZT,ACC005,SEPA,1,client_transfer,pending,outflow,"Newman, Bonilla and Simmons",reinvent out-of-the-box technologies
TXN00082337,2026-02-17 10:22:18,card_payment,23.25,KZT,ACC011,CARD_CLEARING,4,merchant_payment,completed,outflow,Richardson-Smith,redefine frictionless e-services
TXN00095701,2026-02-17 10:23:18,merchant_settlement,34520.72,GBP,ACC007,ACH,1,merchant_payment,completed,outflow,Brown-Anderson,iterate magnetic methodologies
TXN00062775,2026-02-17 10:24:18,partner_payment,590.75,KZT,ACC013,CARD_CLEARING,4,cashback,completed,outflow,Herrera and Sons,redefine plug-and-play solutions
TXN00008705,2026-02-17 10:25:18,merchant_settlement,59260.46,GBP,ACC005,CARD_CLEARING,3,client_transfer,completed,outflow,"Mitchell, Bush and Alexander",visualize synergistic paradigms
TXN00012399,2026-02-17 10:26:18,partner_payment,268.72,GBP,ACC015,ACH,1,partner_transfer,completed,outflow,Greene and Sons,deliver intuitive ROI
TXN00066776,2026-02-17 10:28:18,transfer,239.91,GBP,ACC007,INSTANT,0,client_transfer,completed,inflow,"Jones, Fischer and Medina",redefine cutting-edge functionalities
TXN00075465,2026-02-17 10:29:18,withdrawal,6157.15,USD,ACC010,ACH,1,merchant_payment,pending,outflow,Thompson-Malone,visualize clicks-and-mortar e-business
TXN00010148,2026-02-17 10:29:18,partner_payment,14045.73,USD,ACC007,ACH,1,client_transfer,completed,outflow,Jones LLC,disintermediate value-added e-tailers
TXN00036302,2026-02-17 10:29:18,transfer,1494.84,GBP,ACC012,INSTANT,0,partner_transfer,completed,inflow,Knight-Chavez,repurpose intuitive infrastructures
TXN00001768,2026-02-17 10:31:18,merchant_settlement,46472.85,EUR,ACC001,SEPA,1,bill_payment,completed,outflow,Johnston-Mclaughlin,envisioneer ubiquitous convergence
TXN00012911,2026-02-17 10:31:18,merchant_settlement,91902.49,KZT,ACC011,ACH,1,cashback,processing,outflow,Mullins and Sons,integrate robust bandwidth
TXN00079135,2026-02-17 10:32:18,merchant_settlement,99749.95,KZT,ACC005,CARD_CLEARING,5,salary,completed,outflow,"Banks, Simpson and House",whiteboard holistic mindshare
TXN00057281,2026-02-17 10:33:18,withdrawal,85.2,USD,ACC005,SEPA,1,merchant_payment,completed,outflow,Garcia-Russell,enhance intuitive schemas
TXN00047658,2026-02-17 10:36:18,deposit,58.53,GBP,ACC015,ACH,1,bill_payment,completed,inflow,"Cannon, Cantrell and Gordon",e-enable turn-key schemas
TXN00098871,2026-02-17 10:39:18,card_payment,335.52,USD,ACC009,INSTANT,0,bill_payment,completed,outflow,"Ramirez, Lamb and Campbell",aggregate cross-platform platforms
TXN00080086,2026-02-17 10:40:18,cashback_payout,85.52,USD,ACC013,CARD_CLEARING,5,bill_payment,completed,outflow,Avila-Price,integrate enterprise niches
TXN00003973,2026-02-17 10:40:18,withdrawal,203.64,EUR,ACC007,SEPA,1,cashback,pending,outflow,Haas LLC,innovate killer content
TXN00093217,2026-02-17 10:42:18,withdrawal,1353.48,USD,ACC016,INSTANT,0,salary,completed,outflow,Edwards Ltd,innovate compelling users
TXN00037896,2026-02-17 10:43:18,cashback_payout,400.99,USD,ACC006,ACH,1,bill_payment,completed,outflow,"Conley, Potter and Green",re-contextualize efficient infrastructures
TXN00046097,2026-02-17 10:44:18,card_payment,235.96,KZT,ACC012,INSTANT,0,partner_transfer,completed,outflow,Dalton-Everett,redefine integrated platforms
TXN00070160,2026-02-17 10:45:18,transfer,388.04,EUR,ACC005,SWIFT,2,cashback,completed,inflow,Patel Inc,e-enable B2C e-commerce
TXN00074785,2026-02-17 10:46:18,partner_payment,4250.81,EUR,ACC015,ACH,1,salary,pending,outflow,"Alexander, Nelson and King",productize real-time web-readiness
TXN00026279,2026-02-17 10:47:18,deposit,292.68,KZT,ACC008,INSTANT,0,partner_transfer,pending,inflow,"Le, Hamilton and Burch",grow collaborative technologies
TXN00045670,2026-02-17 10:48:18,partner_payment,3375.32,KZT,ACC010,CARD_CLEARING,3,cashback,pending,outflow,Silva and Sons,enable granular networks
TXN00044053,2026-02-17 10:51:18,deposit,35.48,USD,ACC002,SEPA,1,salary,completed,inflow,"Mccall, Blake and Wright",transition e-business initiatives
